Metal Type,Density,Young's Modulus,Yield Strength,Tensile Strength,Specific Heat,Coefficient of Thermal Expansion,"Aluminum, Al","Chromium, Cr","Copper, Cu","Iron, Fe","Magnesium, Mg","Manganese, Mn","Silicon, Si","Titanium, Ti","Zinc, Zn","Zirconium, Zr","Vanadium, V","Boron, B","Nickel, Ni","Gallium, Ga","Oxygen, O","Beryllium, Be","Bismuth, Bi","Lead, Pb","Tin, Sn","Scandium, Sc","Lithium, Li","Silver, Ag","Carbon, C","Cobalt, Co","Molybdenum, Mo","Niobium, Nb (Columbium, Cb)","Phosphorus, P","Sulfur, S","Tungsten, W","Hydrogen, H","Nitrogen, N","Yttrium, Y","Palladium, Pd","Tantalum, Ta"
Nickel,8.44,0.2098040032672859,-0.8417445477709793,-0.50027873523482,-0.7921701913759747,0.2851843083847376,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.19,-2.574842494229547,-0.4943142340241843,-1.497171160025084,1.705739498917891,0.8009014358744193,1.6,18.0,0.5,2.0,0.0,1.0,0.75,2.75,0.0,0.02,0.0,0.003,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.0,3.5,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,1.031897501363522,0.8924386229280489,-0.7921701913759747,-0.7094766855592399,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,1.8756568347485951,1.584399247194232,0.6470494965093997,-0.6539824916331772,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.9,0.0460012681204134,-1.0328312203317165,-0.9400842167599364,0.0713616213552499,-2.927238628363796,0.0,15.5,0.0,6.0,0.0,0.15,0.03,0.0,0.0,0.0,0.15,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1,16.0,0.0,0.005,0.002,3.5,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5315389104970553,-0.1777547154497345,-0.7921701913759747,0.3974207584296099,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.0848427928226046,-0.119113984579719,-0.7921701913759747,-0.5673313165389702,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.25,-2.957048876238916,0.2377710699422763,-0.171890642362733,1.6257188842714545,0.373930445016719,1.6,18.0,0.0,5.0,0.0,0.1,0.5,3.0,0.0,0.0,0.0,0.003,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,9.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.88,0.1552030915516618,-1.5887197223265883,-2.0337338474857263,2.086269184394774,-0.913401133118891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,2.5084763347874004,2.352592821591436,0.6470494965093997,0.5160758140369983,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.605988263442797,-0.3829972734947889,-0.7921701913759747,-0.6539824916331772,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.25,-2.957048876238916,0.2476976503350419,0.1066528292698407,1.6257188842714545,0.2489013574965366,1.6,18.0,0.0,5.0,0.0,0.1,0.5,3.0,0.0,0.0,0.0,0.003,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,9.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,0.4040412915210996,0.2297983640968733,-0.316076318623522,0.2182792601252783,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5191306850060983,-0.1777547154497345,-0.7921701913759747,0.4685603034143519,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,1.7714277406245569,1.5638749913897267,0.6470494965093997,0.6257269923969444,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.9,0.0460012681204134,-0.1617737908665378,-0.341948761885778,0.1864991963860799,-0.6539824916331772,0.0,14.5,0.0,4.0,0.0,1.0,0.08,0.0,0.0,0.0,0.35,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,15.0,0.0,0.025,0.01,3.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.6556211654066249,-0.368337090777285,-0.7921701913759747,-2.258633882266556,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.12,0.3190058266985343,-1.1395419595539462,-1.247948053827518,2.086269184394774,-0.3450870989362428,0.0,30.0,0.0,10.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,1.9774042837744423,1.625447758803243,-0.316076318623522,1.4400875731433929,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8293363222800223,-0.50027873523482,-0.7921701913759747,0.3828006013149304,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.9,0.1552030915516618,-1.3678533085875544,-1.6085885486781135,1.855994034333114,-1.0778779006588113,0.0,0.0,0.02,0.05,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,3.2256717681647125,3.100262140184133,-0.316076318623522,1.4400875731433929,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8417445477709793,-0.50027873523482,-0.7921701913759747,0.2851843083847376,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.7300705183523666,-0.3829972734947889,-0.7921701913759747,0.1442201410825811,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,3.141295834826205,2.9800486419006016,-0.316076318623522,1.4400875731433929,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,0.2749957464151472,0.3500118623804052,-0.7921701913759747,0.3114827617312422,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.4,0.537409473561031,-1.226399537990645,-2.801927421882929,2.086269184394774,-0.2809010433109076,0.0,16.5,0.5,10.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.13,-0.6092096724670767,0.9177418268467178,0.877778440210545,0.7610356957899298,-0.3143312806157772,0.8,17.0,0.3,11.1,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,2.8,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,1.3445847837356373,0.9393512076240612,0.6470494965093997,-0.0375289157315139,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.6556211654066249,-0.251055629037254,-0.7921701913759747,-0.0071449690031482,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.25,-2.957048876238916,0.0069780758104768,-0.3243565426247733,1.6257188842714545,0.4625874343492226,1.6,18.0,0.0,5.0,0.0,0.1,0.5,3.0,0.0,0.0,0.0,0.003,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,9.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5191306850060983,-0.3390167253422773,-0.7921701913759747,-0.1846219598729013,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.25,0.9742167672860244,0.8060677974281052,0.8044775266230255,1.6257188842714545,-0.2461335965138537,1.6,18.0,0.0,5.0,0.0,0.1,0.5,3.0,0.0,0.0,0.0,0.003,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,9.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5687635869699261,-0.3390167253422773,-0.7921701913759747,-0.6539824916331772,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.4198648810784425,-0.1337741672972229,-0.7921701913759747,-0.4957460350568222,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.83,-1.3190215247701909,-1.1395419595539462,-1.4385304291550685,0.3592055589323248,-1.4349128350747349,0.02,0.0,32.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,1.7887992563118964,1.4847100047152058,0.6470494965093997,0.5709014032169726,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,1.317286687655532,1.258943190865646,-0.7921701913759747,0.6156979212054949,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8665609987528932,-0.5442592833873316,-0.7921701913759747,-1.136492250066672,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.3330073026417438,-0.119113984579719,-0.7921701913759747,-0.5337227846351448,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,0.9177418268467178,0.4321088855984269,0.6470494965093997,-0.3658138460652612,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.9,0.0460012681204134,0.9524848582213972,0.470225360663937,0.1864991963860799,-1.270436067534819,0.0,14.5,0.0,4.0,0.0,1.0,0.08,0.0,0.0,0.0,0.35,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,15.0,0.0,0.025,0.01,3.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.28,0.1552030915516618,-0.8789692242438502,-0.734841658714882,1.5923289875125215,0.6832270005613037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,97.5,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.59358003795184,-0.3390167253422773,-0.7921701913759747,-0.6539824916331772,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.72,-0.2270032904577074,-1.1296153791611807,-1.3124528577845351,1.3954437342097945,-1.048459291830537,0.0,10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.7424787438433236,-0.3976574562122928,-0.7921701913759747,0.147117428315668,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5191306850060983,-0.3390167253422773,-0.7921701913759747,-0.1846219598729013,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,0.8308842484100191,0.4731573972074378,-0.316076318623522,-0.443371996612548,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.4198648810784425,-0.1337741672972229,-0.7921701913759747,-0.6539824916331772,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8665609987528932,-0.5442592833873316,-0.7921701913759747,-2.258633882266556,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.22,0.0460012681204134,-0.3330073026417438,-0.4768224428868137,1.0287305577366117,0.8169479497807514,0.0,22.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,9.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8169280967890653,-0.4709583697998122,-0.7921701913759747,0.3828006013149304,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,1.4165524915831875,1.5521468452157234,-0.7921701913759747,4.828576426364194,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.05,0.0460012681204134,-1.1147255085720325,-0.998724947629952,2.086269184394774,-0.6539824916331629,1.35,23.0,0.25,14.1,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,-0.2808927555797246,-0.3742011638642866,0.6470494965093997,-0.1104068330561119,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.3081908516598299,-0.1044538018622151,-0.7921701913759747,-0.5497692985414792,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,0.0516476875779219,-0.0164927055571918,-0.7921701913759747,-0.5158487510894767,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,0.2749957464151472,0.3500118623804052,-0.7921701913759747,0.3114827617312422,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.26,-3.6122598168264064,-1.5787931419338228,-2.626005229272883,1.6827119839117273,2.154157441975232,0.8,16.0,0.0,8.0,0.0,0.35,0.35,2.5,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,2.285128275950175,2.698573133724527,-0.316076318623522,1.4400875731433929,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,1.7714277406245569,2.3936413332004465,-0.316076318623522,1.494913162323367,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,0.2874039719061042,0.3500118623804052,-0.7921701913759747,1.6192736450974394,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.0724345673316476,-0.0751334364272073,-0.7921701913759747,-0.6539824916331772,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.3205990771507869,-0.1044538018622151,-0.7921701913759747,-0.5497692985414792,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.28,0.1552030915516618,1.1683879817640483,1.1709820945606226,1.2158291171617022,-1.0778779006588113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,97.5,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.2,-0.2270032904577074,-0.7077357124686441,-0.4357739312778029,0.6470494965093997,0.5873936536207081,0.8,17.0,0.3,17.0,0.0,0.35,0.35,0.65,0.0,0.0,0.0,0.006,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.8,4.75,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.8293363222800223,-0.50027873523482,-0.7921701913759747,1.2181107974390966,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.22,0.0460012681204134,0.0789457836580272,-0.1924148981672384,0.915895734206394,-0.1388893952398545,0.0,22.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,9.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Nickel,8.23,-0.2270032904577074,1.1807962072550051,1.127001546408111,0.9118659190803174,0.0333431873547922,0.5,18.0,0.1,19.0,0.0,0.35,0.35,0.9,0.0,0.0,0.0,0.009,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.43,1.6731084372460143,0.2849223268079128,0.1711576332268578,-0.316076318623522,0.1781629753594448,0.0,19.0,0.0,1.0,0.0,0.15,0.15,1.0,0.0,0.0,0.0,0.01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,33.0,9.0,0.0,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Nickel,8.44,0.2098040032672859,-0.5191306850060983,-0.3096963599072695,-0.7921701913759747,-0.127121951708542,0.4,21.0,0.0,5.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
